Acreage,Region,County,Total,year,month,Fatalities,Injuries,Homes Lost,Homes Threatened,Other Structures Lost,Other Structures Threatened,duration,oil,Complex Type,Reporting Ranger,Fire Report Method,Ownership,Latitude,Longitude
11.0,1,Suffolk,0.0,2008,11,0,0,0,0,0,0,4.0,1,4.0,"Thompson,Michael W",Ranger Patrol,Wildlife Management Area,40.8974,-72.82392
3.0,8,Steuben,0.0,2008,11,0,0,0,0,0,0,2.0,9,4.0,"Dormer,Patrick G",Other,State Forest/RF Area,42.17687,-77.10489
2.0,5,Warren,0.0,2008,11,0,0,0,0,0,0,0.0,3,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.40753,-73.62822
0.3,5,Washington,0.0,2009,3,0,0,0,0,1,0,0.0,1,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,43.10929,-73.3917
0.1,5,Franklin,0.0,2009,3,0,0,0,0,0,0,0.0,1,5.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.82655,-74.32146
5.0,8,Steuben,0.0,2009,3,0,0,0,0,1,1,0.0,1,4.0,"Meehan,William X",911 Dispatch,Private Property,42.08418,-77.22867
0.5,5,Clinton,0.0,2009,3,0,0,0,0,0,0,0.0,1,5.0,"Fox,Daniel ",911 Dispatch,Private Property,44.5136,-73.76744000000002
7.0,9,Cattaraugus,0.0,2009,3,0,0,0,0,0,0,0.0,1,3.0,"Flanagan,Martin T",911 Dispatch,Private Property,42.36414,-78.67726
6.0,8,Steuben,6.0,2009,3,0,0,1,1,1,3,1.0,1,4.0,"Farrand,Anne M",911 Dispatch,Private Property,42.17619000000001,-77.23384
2.0,8,Steuben,0.0,2009,3,0,0,0,0,0,0,0.0,1,5.0,"Farrand,Anne M",911 Dispatch,Private Property,42.06589,-77.19946999999998
0.5,5,Essex,0.0,2009,3,0,0,0,0,0,0,0.0,1,3.0,"Fox,Daniel ",DEC Dispatch,Private Property,44.24897,-73.39499
0.2,4,Schoharie,0.0,2009,3,0,0,0,0,0,0,0.0,1,5.0,"Henry,William ",911 Dispatch,Private Property,42.51823,-74.31581
12.8,4,Schoharie,0.0,2009,3,0,0,0,0,0,0,0.0,1,4.0,"Henry,William ",911 Dispatch,Private Property,42.57087,-74.64881
2.0,4,Greene,0.0,2009,3,0,0,0,0,0,0,0.0,1,4.0,"Glesmann,Karen ",911 Dispatch,Private Property,42.41743,-74.00901999999998
24.3,1,Suffolk,0.0,2009,3,0,0,0,0,0,0,1.0,3,4.0,"Gallagher,Bryan ",Ranger Patrol,Wildlife Management Area,40.9074,-72.75955
2.0,4,Greene,0.0,2009,3,0,0,0,0,1,0,0.0,1,4.0,"Nelson,Christine X",911 Dispatch,Private Property,42.40523,-74.02503
7.0,3,Dutchess,0.0,2009,3,0,0,0,0,0,0,32.0,8,4.0,"Temple,Jenifer L",911 Dispatch,OPR&HP (State Parks),41.68249,-73.79105
55.0,8,Monroe,0.0,2009,3,0,0,0,0,0,0,1.0,1,4.0,"Meehan,William X",Ranger Patrol,Unique Area,42.96166,-77.68
43.0,8,Monroe,0.0,2009,3,0,0,0,0,0,0,1.0,3,4.0,"Carpenter,Timothy J",Ranger Patrol,Unique Area,42.96166,-77.68
0.3,3,Dutchess,0.0,2009,3,0,0,0,0,1,0,0.0,9,5.0,"Temple,Jenifer L",911 Dispatch,Private Property,41.76924,-73.70796999999997
1.0,3,Sullivan,0.0,2009,3,0,0,0,0,0,0,0.0,7,1.0,"Miller,Gary W",911 Dispatch,Private Property,41.67752,-74.60661999999998
70.0,3,Putnam,0.0,2009,3,0,0,0,0,0,0,13.0,1,4.0,"Baldwin,Benjamin C",911 Dispatch,Unique Area,41.3671,-73.94412
5.5,3,Sullivan,0.0,2009,3,0,0,0,0,0,0,0.0,8,4.0,"Miller,Gary W",911 Dispatch,Private Property,41.69164,-74.90998
3.0,3,Sullivan,0.0,2009,3,0,0,0,0,0,0,0.0,9,4.0,"Meade,David ",911 Dispatch,Private Property,41.6945,-74.70100000000002
0.5,7,Chenango,0.0,2009,3,0,0,0,0,0,0,0.0,1,5.0,"Prunoske,James ",911 Dispatch,Private Property,42.67848,-75.71955
1.5,3,Sullivan,0.0,2009,3,0,0,0,0,0,0,0.0,8,3.0,"Seeley,Jason J",911 Dispatch,Private Property,41.74129,-74.75206
3.5,8,Steuben,0.0,2009,3,0,0,0,0,0,0,0.0,1,5.0,"Dormer,Patrick G",911 Dispatch,Private Property,42.21478,-77.72074
30.0,8,Yates,0.0,2009,3,0,0,0,0,0,0,1.0,1,4.0,"Dormer,Patrick G",DEC Dispatch,Private Property,42.61397,-77.2849
4.0,3,Ulster,0.0,2009,3,0,0,0,0,0,0,0.0,8,5.0,"Mecus,Robert ",911 Dispatch,Private Property,41.64735,-74.37456
17.5,8,Schuyler,0.0,2009,3,0,0,1,0,2,0,0.0,1,4.0,"Meehan,William X",911 Dispatch,Private Property,42.53028,-76.7685
7.0,7,Oswego,0.0,2009,3,0,0,0,0,0,0,0.0,1,4.0,"Jackson,Scott ",911 Dispatch,Private Property,43.27894000000001,-76.27266999999998
25.0,7,Broome,0.0,2009,3,0,0,0,0,0,0,1.0,1,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.31314,-76.05565
0.1,5,Franklin,0.0,2009,3,0,0,0,0,0,0,0.0,1,5.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.96683,-74.57083
0.5,7,Chenango,0.0,2009,3,0,0,0,0,0,0,0.0,8,5.0,"McPherson,James ",911 Dispatch,Private Property,42.55808,-75.62853
0.1,4,Rensselaer,0.0,2009,3,0,0,0,1,0,0,0.0,2,5.0,"Hess,Joseph C",911 Dispatch,Private Property,42.85569,-73.58863000000002
0.1,5,Warren,0.0,2009,3,0,1,0,1,0,1,0.0,8,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.356,-73.675
2.0,4,Schoharie,0.0,2009,3,0,1,0,0,0,0,0.0,1,5.0,"Henry,William ",911 Dispatch,Private Property,42.60373,-74.47229
17.0,8,Steuben,0.0,2009,4,0,0,0,0,0,0,0.0,3,4.0,"Carpenter,Timothy J",Ranger Patrol,State Forest/RF Area,42.19,-77.37833
0.5,4,Schoharie,0.0,2009,4,0,0,0,0,0,0,0.0,1,5.0,"Henry,William ",Landowner,Private Property,42.36139,-74.22161
2.0,4,Schoharie,0.0,2009,4,0,0,0,0,0,0,0.0,1,5.0,"Edmunds,Thomas R",911 Dispatch,Private Property,42.51678,-74.25832
8.2,7,Broome,0.0,2009,4,0,0,0,0,0,0,0.0,1,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.01349,-76.03764
2.0,8,Steuben,0.0,2009,4,0,0,0,0,0,0,0.0,1,5.0,"Farrand,Anne M",911 Dispatch,Private Property,42.00087,-77.02112
9.5,3,Dutchess,0.0,2009,4,0,0,0,0,0,0,1.0,9,5.0,"Baldwin,Benjamin C",911 Dispatch,Private Property,41.48183,-73.94367
1.0,5,Essex,0.0,2009,4,0,0,0,4,0,0,0.0,4,5.0,"Praczkajlo,Robert ",911 Dispatch,Private Property,44.41171,-73.63558
10.4,7,Broome,0.0,2009,4,0,0,0,0,0,0,0.0,1,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.07581,-75.74542
1.2,3,Ulster,0.0,2009,4,0,0,0,0,0,0,0.0,9,5.0,"Mecus,Robert ",911 Dispatch,Private Property,41.74469000000001,-74.28345999999998
9.0,6,St. Lawrence,0.0,2009,4,0,0,0,0,0,0,3.0,3,4.0,"Hoag,Gregory W",Local P.D.,State Forest/RF Area,44.20874,-75.30085
1.0,7,Chenango,0.0,2009,4,0,0,0,0,0,0,1.0,9,4.0,"Prunoske,James ",911 Dispatch,Private Property,42.51712,-75.53111
2.5,3,Sullivan,0.0,2009,4,0,0,0,0,0,0,0.0,8,4.0,"Seeley,Jason J",911 Dispatch,Private Property,41.62831,-74.47569
2.0,5,Clinton,0.0,2009,4,0,0,0,3,1,0,2.0,8,5.0,"Praczkajlo,Robert ",Other,Private Property,44.79337,-73.56654
1.0,4,Columbia,0.0,2009,4,0,0,0,2,0,1,0.0,8,5.0,"Breigle,Jeffrey ",911 Dispatch,Private Property,42.26617,-73.54728
0.8,5,Franklin,0.0,2009,4,0,0,0,0,0,0,0.0,8,5.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.913,-74.5579
6.0,6,Lewis,0.0,2009,4,0,0,0,1,0,0,0.0,3,4.0,"Hubschmitt,Michael ",911 Dispatch,Private Property,43.84299,-75.53939
0.5,1,Suffolk,0.0,2009,4,0,0,0,0,0,0,1.0,9,5.0,"Slade,Kevin M",911 Dispatch,Private Property,40.767,-72.5655
0.1,6,Herkimer,0.0,2009,4,0,0,0,0,0,0,0.0,5,5.0,"Pickett,Adam ",911 Dispatch,Private Property,43.06639000000001,-74.86419000000002
0.5,5,Washington,0.0,2009,4,0,0,0,0,0,0,0.0,9,5.0,"Laczko,Jaime ",911 Dispatch,Private Property,43.44432000000001,-73.55633
0.5,8,Steuben,0.0,2009,4,0,0,0,0,0,0,0.0,1,5.0,"Cordell,Daniel S",Ranger Patrol,Other Government,42.38066,-77.65697
0.6,9,Allegany,0.0,2009,4,0,0,0,0,0,0,0.0,1,4.0,"Thaine,Justin T",Other,Private Property,42.39651,-77.83693000000002
2.0,7,Madison,0.0,2009,4,0,1,0,1,3,0,0.0,1,4.0,"McPherson,James ",911 Dispatch,Private Property,42.80061,-75.47563000000002
8.2,8,Steuben,36.0,2009,4,0,0,0,0,0,0,0.0,9,4.0,"Carpenter,Timothy J",911 Dispatch,Private Property,42.09018,-77.28675
9.8,8,Chemung,0.0,2009,4,0,0,0,0,0,0,3.0,9,4.0,"Meehan,William X",911 Dispatch,Other Government,42.10665,-76.79263
2.0,6,Herkimer,0.0,2009,4,0,0,0,0,0,0,1.0,9,5.0,"Pickett,Adam ",911 Dispatch,Private Property,43.33669,-74.98182
1.0,3,Ulster,0.0,2009,4,0,0,0,0,0,0,0.0,2,4.0,"Dawson,Robert B",911 Dispatch,Private Property,41.77509000000001,-74.50737
1.0,5,Washington,0.0,2009,4,0,0,0,0,0,0,0.0,9,5.0,"Schwab,Werner J",DEC Dispatch,Private Property,42.95294000000001,-73.41278
0.8,5,Warren,0.0,2009,4,0,0,0,0,0,0,3.0,8,5.0,"Donegan,Evan F",911 Dispatch,Other Not Classified,43.34274,-73.69615
0.5,5,Warren,0.0,2009,4,0,0,0,0,0,0,0.0,9,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.32732,-73.67327
0.3,5,Warren,0.0,2009,4,0,0,0,0,1,2,0.0,5,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.47705,-73.73106
2.0,7,Cortland,0.0,2009,4,0,0,0,0,0,0,0.0,1,5.0,"Giraud,William L",911 Dispatch,Private Property,42.53,-76.22
10.0,8,Chemung,0.0,2009,4,0,0,0,0,0,1,3.0,9,4.0,"Meehan,William X",911 Dispatch,Private Property,42.17853,-76.96166
0.3,7,Madison,0.0,2009,4,0,0,0,1,0,0,0.0,1,5.0,"McPherson,James ",911 Dispatch,Private Property,42.9239,-75.77790999999998
1.0,7,Madison,0.0,2009,4,0,0,0,0,0,0,0.0,8,4.0,"McPherson,James ",911 Dispatch,Private Property,42.88264,-75.58145999999998
3.0,8,Steuben,9.0,2009,4,0,0,0,0,0,0,1.0,1,4.0,"Farrand,Anne M",911 Dispatch,Private Property,42.4656,-77.48768000000003
0.5,5,Warren,0.0,2009,4,0,0,0,0,0,0,0.0,8,5.0,"Kabrehl,Charles J",911 Dispatch,Private Property,43.68286,-73.8766
6.0,4,Delaware,0.0,2009,4,0,0,0,0,0,1,0.0,1,4.0,"Kerr,Ian M",911 Dispatch,Private Property,42.13472,-74.90557
2.0,7,Chenango,0.0,2009,4,0,0,0,0,0,0,0.0,8,4.0,"Oldroyd,Jeremy M",911 Dispatch,State Forest/RF Area,42.22717,-75.43344
7.1,4,Otsego,0.0,2009,4,0,0,0,0,0,0,1.0,8,4.0,"Kerr,Ian M",911 Dispatch,State Forest/RF Area,42.51196,-74.85300000000002
0.5,4,Schoharie,0.0,2009,4,0,0,0,0,0,0,1.0,1,4.0,"Edmunds,Thomas R",911 Dispatch,Private Property,42.68228,-74.23934
0.3,5,Clinton,0.0,2009,4,0,0,0,0,0,0,0.0,9,5.0,"Praczkajlo,Robert ",911 Dispatch,Private Property,44.31999,-73.35864000000002
1.3,9,Allegany,0.0,2009,4,0,0,0,0,0,1,0.0,8,4.0,"Thaine,Justin T",Ranger Patrol,Private Property,42.25867,-77.7776
1.2,7,Chenango,0.0,2009,4,0,0,0,0,0,0,0.0,1,4.0,"Prunoske,James ",911 Dispatch,Private Property,42.61189,-75.43998
1.5,1,Suffolk,0.0,2009,4,0,0,0,0,0,0,2.0,8,5.0,"Thompson,Michael W",Fire Department,Private Property,40.84601,-72.94763
0.2,7,Chenango,0.0,2009,4,0,0,0,0,0,1,0.0,3,4.0,"Prunoske,James ",911 Dispatch,Private Property,42.61414,-75.82791999999998
0.8,7,Chenango,0.0,2009,4,0,0,0,0,0,0,0.0,8,4.0,"Prunoske,James ",911 Dispatch,Private Property,42.58878,-75.58778000000002
0.5,7,Oswego,0.0,2009,4,0,0,0,0,0,0,0.0,1,5.0,"Jackson,Scott ",Ranger Patrol,Wildlife Management Area,43.2746,-76.06879
83.2,5,Washington,384.0,2009,4,0,0,0,0,0,0,7.0,9,4.0,"Laczko,Jaime ",DEC Dispatch,Private Property,43.48499,-73.56033000000002
20.0,8,Steuben,0.0,2009,4,0,0,0,0,0,0,2.0,9,4.0,"Farrand,Anne M",911 Dispatch,Private Property,42.17671,-77.5918
0.7,7,Chenango,0.0,2009,4,0,0,0,1,0,0,0.0,9,4.0,"Prunoske,James ",911 Dispatch,Private Property,42.69485,-75.64005999999998
1.4,9,Allegany,0.0,2009,4,0,1,0,0,1,2,0.0,8,4.0,"Thaine,Justin T",911 Dispatch,Private Property,42.2047,-77.94734
98.3,2,Richmond,0.0,2009,4,0,1,0,18,1,0,0.0,3,4.0,"Thomes,Howard F",Other,Other Not Classified,40.55125,-74.11211
10.6,1,Suffolk,0.0,2009,4,0,0,0,0,0,0,2.0,8,5.0,"Thompson,Michael W",Fire Department,Other Government,40.88869,-72.7926
1.5,1,Suffolk,0.0,2009,4,0,0,0,0,0,0,1.0,8,5.0,"Thompson,Michael W",Other,Unique Area,40.91618,-72.85063000000002
1.0,7,Chenango,0.0,2009,4,0,0,0,0,0,0,0.0,1,5.0,"Oldroyd,Jeremy M",Ranger Patrol,Private Property,42.49202,-75.85715
300.0,3,Sullivan,102.0,2009,4,0,0,0,0,0,0,6.0,9,4.0,"Russell,Edwin ",911 Dispatch,State Forest/RF Area,41.59,-74.45
2.8,1,Suffolk,0.0,2009,4,0,0,0,0,0,0,1.0,8,5.0,"Thompson,Michael W",Fire Department,OPR&HP (State Parks),40.9118,-72.85361999999998
50.0,3,Orange,0.0,2009,4,0,0,0,0,0,0,1.0,9,2.0,"Tyrrell,Gregory ",911 Dispatch,Other Government,41.46243,-74.555
1.5,3,Orange,0.0,2009,4,0,0,0,0,0,0,0.0,9,1.0,"Tyrrell,Gregory ",911 Dispatch,Private Property,41.2775,-74.333
5.0,7,Cayuga,0.0,2009,4,0,0,0,0,0,0,0.0,9,4.0,"Giraud,William L",911 Dispatch,Private Property,42.679,-76.398
2.0,7,Chenango,0.0,2009,4,0,0,0,0,0,0,0.0,8,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.25571,-75.46
1.1,9,Cattaraugus,0.0,2009,4,0,0,0,0,0,0,0.0,2,5.0,"Rogers,Robert C",911 Dispatch,Private Property,42.21707,-78.42793
3.0,9,Allegany,0.0,2009,4,0,0,0,0,2,1,1.0,5,5.0,"Liebig,Peter J",911 Dispatch,Private Property,42.39259000000001,-77.78594
25.0,5,Clinton,0.0,2009,4,0,0,0,0,0,0,1.0,8,5.0,"Russell,David G",911 Dispatch,Private Property,44.7375,-73.51289
0.8,7,Chenango,0.0,2009,4,0,0,0,0,0,0,1.0,8,4.0,"Prunoske,James ",911 Dispatch,Private Property,42.70919,-75.32825
7.5,7,Broome,119.5,2009,4,0,0,0,0,0,0,3.0,9,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.02568,-75.5826
8.5,6,Herkimer,0.0,2009,4,0,0,0,0,0,0,0.0,3,5.0,"Pickett,Adam ",911 Dispatch,Private Property,43.00808,-74.86003000000002
6.6,3,Sullivan,0.0,2009,4,0,0,0,0,0,0,5.0,9,4.0,"Meade,David ",911 Dispatch,Private Property,41.68395,-74.52388
63.0,3,Ulster,128.18,2009,4,0,0,0,0,2,0,6.0,9,4.0,"Miller,Gary W",911 Dispatch,Private Property,41.89584,-74.42241999999997
0.2,7,Chenango,0.0,2009,4,0,0,0,0,0,0,0.0,1,4.0,"Prunoske,James ",911 Dispatch,Private Property,42.66228,-75.67626
5.2,9,Allegany,0.0,2009,4,0,4,0,1,1,0,0.0,9,4.0,"Liebig,Peter J",911 Dispatch,Private Property,42.13209000000001,-78.03224
5.0,4,Rensselaer,0.0,2009,4,0,0,0,0,0,0,1.0,9,3.0,"Breigle,Jeffrey ",911 Dispatch,Private Property,42.76479000000001,-73.5321
0.2,7,Madison,0.0,2009,4,0,0,0,0,0,0,0.0,1,4.0,"McPherson,James ",911 Dispatch,Private Property,42.74632,-75.46330999999998
10.5,8,Steuben,90.0,2009,4,0,0,0,0,0,0,3.0,9,4.0,"Meehan,William X",911 Dispatch,Private Property,42.38635,-77.13212
1.4,5,Franklin,0.0,2009,4,0,0,1,2,1,0,0.0,1,3.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.81226,-74.39616
1.7,9,Cattaraugus,0.0,2009,4,0,0,0,0,0,0,0.0,1,4.0,"Rogers,Robert C",Ranger Patrol,Private Property,42.36193,-78.93476
11.3,3,Dutchess,0.0,2009,4,0,0,0,0,0,0,4.0,1,4.0,"Baldwin,Benjamin C",911 Dispatch,Private Property,41.93421,-73.75492
0.2,7,Chenango,0.0,2009,4,0,0,0,0,0,0,0.0,9,4.0,"Prunoske,James ",911 Dispatch,Private Property,42.5179,-75.64685
2.0,1,Suffolk,0.0,2009,4,0,0,0,0,0,0,1.0,9,5.0,"Slade,Kevin M",Other,State Forest/RF Area,40.89798,-72.94032
1.3,7,Oswego,0.0,2009,4,0,0,0,0,0,0,0.0,8,4.0,"Jackson,Scott ",911 Dispatch,Private Property,43.24541,-76.36771
15.0,8,Chemung,0.0,2009,4,0,0,0,0,0,0,2.0,9,4.0,"Meehan,William X",Fire Department,Private Property,42.26986,-76.60585
0.5,8,Steuben,45.0,2009,4,0,0,0,0,1,0,0.0,9,4.0,"Carpenter,Timothy J",911 Dispatch,Private Property,42.18931,-77.19393000000002
1.7,9,Chautauqua,0.0,2009,4,0,0,0,0,0,0,0.0,9,5.0,"Koss,Thomas ",Fire Department,Private Property,42.22746,-79.30994
45.0,5,Essex,0.0,2009,4,0,0,0,0,0,0,8.0,1,4.0,"Russell,Edwin ",DEC Dispatch,Private Property,43.89615,-73.5298
0.5,4,Columbia,0.0,2009,4,0,0,0,0,0,0,0.0,8,5.0,"DiCintio,Chris A",911 Dispatch,Private Property,42.25591,-73.54078
1.5,4,Columbia,0.0,2009,4,0,0,0,0,0,0,0.0,8,5.0,"DiCintio,Chris A",911 Dispatch,Private Property,42.19291,-73.58419
0.1,4,Delaware,0.0,2009,4,0,0,0,0,0,0,0.0,1,5.0,"Henry,William ",911 Dispatch,Private Property,42.4899,-74.69641999999997
4.3,4,Rensselaer,0.0,2009,4,0,0,0,0,0,1,2.0,8,5.0,"Hess,Joseph C",911 Dispatch,Private Property,42.93581,-73.38826999999998
2.0,5,Essex,0.0,2009,4,0,0,0,0,0,0,1.0,1,4.0,"Burns,Kevin ",DEC Dispatch,Forest Preserve,44.35793,-73.85891
7.6,8,Steuben,101.25,2009,4,0,0,0,0,0,0,2.0,9,4.0,"Carpenter,Timothy J",911 Dispatch,Private Property,42.36795,-77.13367
5.0,4,Schoharie,0.0,2009,4,0,0,0,0,0,0,0.0,9,5.0,"Henry,William ",911 Dispatch,Private Property,42.70626,-74.22851
1.5,5,Warren,0.0,2009,4,0,0,0,0,0,0,2.0,1,5.0,"Guenther,Steven ",911 Dispatch,Private Property,43.34029,-73.82723
5.8,4,Rensselaer,0.0,2009,4,0,0,0,0,0,0,2.0,1,5.0,"Hess,Joseph C",911 Dispatch,Private Property,42.68142,-73.65188
2.0,5,Warren,0.0,2009,4,0,0,0,0,0,0,3.0,8,5.0,"Donegan,Evan F",911 Dispatch,Forest Preserve,43.41527,-73.7068
95.0,5,Essex,0.0,2009,4,0,0,0,0,0,0,8.0,9,5.0,"Chambers,John ",DEC Dispatch,Forest Preserve,43.8806,-74.1168
1.1,4,Columbia,0.0,2009,4,0,0,0,0,0,0,1.0,8,4.0,"DiCintio,Chris A",911 Dispatch,Private Property,42.37566,-73.43182
3.0,6,Herkimer,0.0,2009,4,0,0,0,0,0,0,0.0,9,5.0,"Pickett,Adam ",911 Dispatch,Private Property,42.97609,-74.95640999999998
13.0,5,Warren,60.0,2009,4,0,0,0,0,0,0,7.0,9,5.0,"Kabrehl,Charles J",911 Dispatch,Forest Preserve,43.65799000000001,-73.54647
0.4,5,Essex,0.0,2009,4,0,0,0,0,0,1,0.0,9,5.0,"Russell,Edwin ",Ranger Patrol,Private Property,43.92154,-73.54125
2.0,4,Schoharie,0.0,2009,5,0,1,0,0,0,0,2.0,9,4.0,"Henry,William ",911 Dispatch,Private Property,42.58949000000001,-74.35948
14.0,8,Chemung,0.0,2009,5,0,0,0,0,0,0,0.0,3,4.0,"Carpenter,Timothy J",Other,Other Government,42.13109,-76.95621
2.0,8,Yates,12.0,2009,4,0,0,0,0,0,0,0.0,9,4.0,"Meehan,William X",911 Dispatch,Private Property,42.63479,-77.29901
0.1,9,Chautauqua,0.0,2009,5,0,0,0,0,0,0,3.0,9,5.0,"Koss,Thomas ",Other,Private Property,42.229,-79.5901
1.0,1,Suffolk,0.0,2009,3,0,0,0,0,0,0,1.0,2,5.0,"Thompson,Michael W",Ranger Patrol,Private Property,40.88761,-73.08299
0.1,4,Albany,0.0,2009,5,0,0,0,0,0,0,0.0,1,5.0,"Henry,William ",Other,Other Government,42.73983,-73.88665999999998
12.0,1,Suffolk,0.0,2009,5,0,0,0,0,0,0,0.0,3,4.0,"Gallagher,Bryan ",Other,Private Property,41.05802,-72.30718
9.2,3,Ulster,0.0,2009,4,0,0,0,0,0,0,5.0,9,4.0,"Dawson,Robert B",911 Dispatch,Other Not Classified,41.71397,-74.47878
5.7,1,Suffolk,0.0,2009,5,0,0,0,0,0,0,2.0,1,4.0,"Gallagher,Bryan ",Other,Wildlife Management Area,40.90366,-72.82103000000002
32.2,1,Suffolk,0.0,2009,5,0,0,0,0,0,0,1.0,3,4.0,"Gallagher,Bryan ",Other,Wildlife Management Area,40.90904000000001,-72.94544
0.1,9,Chautauqua,0.0,2009,5,0,0,0,0,0,0,0.0,9,5.0,"Koss,Thomas ",Fire Department,Private Property,42.01004,-79.37993
5.0,4,Otsego,0.0,2009,5,0,0,0,0,0,0,1.0,6,5.0,"Henry,William ",911 Dispatch,Private Property,42.51347,-74.91405999999998
0.6,1,Suffolk,0.0,2009,5,0,0,0,0,0,0,2.0,7,5.0,"Slade,Kevin M",Ranger Patrol,Other Government,40.89288,-72.94100999999998
6.9,4,Rensselaer,0.0,2009,5,0,0,0,1,0,0,1.0,1,5.0,"Hess,Joseph C",911 Dispatch,Private Property,42.79092,-73.35965999999998
1.0,9,Erie,0.0,2009,5,0,0,0,0,0,0,3.0,1,4.0,"Rogers,Robert C",911 Dispatch,Private Property,42.4709,-78.93035
0.3,5,Essex,0.0,2009,5,0,0,0,0,0,0,0.0,1,5.0,"VanLaer,Scott L",Fire Department,Other Government,44.279,-74.0304
1.0,5,Essex,0.0,2009,5,0,0,0,0,0,0,0.0,9,5.0,"Kostoss,Christopher ",911 Dispatch,Private Property,44.42783,-73.67585
0.5,5,Warren,0.0,2009,5,0,0,0,0,0,1,2.0,8,5.0,"Donegan,Evan F",911 Dispatch,Forest Preserve,43.57832,-73.61098
0.1,5,Warren,0.0,2009,5,0,0,0,0,0,0,0.0,8,5.0,"Donegan,Evan F",911 Dispatch,Forest Preserve,43.41477,-73.71262
3.0,5,Clinton,0.0,2009,5,0,0,0,0,0,0,1.0,9,5.0,"Russell,David G",911 Dispatch,Other Government,44.68264,-73.53095
0.3,5,Warren,0.0,2009,5,0,0,0,0,0,0,1475.0,9,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.49451,-73.78062
2.0,3,Ulster,0.0,2009,4,0,0,0,0,0,0,0.0,8,5.0,"Dawson,Robert B",911 Dispatch,Private Property,41.72756,-74.4771
5.8,4,Albany,0.0,2009,6,0,0,0,0,0,0,0.0,6,5.0,"Glesmann,Karen ",Other,Other Government,42.71361,-73.8613
2.0,4,Albany,0.0,2009,6,0,0,0,0,0,0,0.0,6,5.0,"Glesmann,Karen ",Other,Other Government,42.71394,-73.87236
0.1,7,Cortland,0.0,2009,6,0,0,0,0,0,0,0.0,1,5.0,"Giraud,William L",Ranger Patrol,State Forest/RF Area,42.77785,-76.0011
0.0,5,Hamilton,0.0,2009,6,0,0,0,0,0,0,0.0,8,2.0,"Eakin,Thomas ",Other,State Forest/RF Area,43.47076,-74.251
9.5,4,Albany,0.0,2009,7,0,0,0,0,0,0,1.0,7,1.0,"DiCintio,Chris A",Other,Unique Area,42.71394,-73.87236
0.1,5,Franklin,0.0,2009,6,0,0,0,0,0,0,1.0,8,5.0,"Evans,Peter H",DEC Dispatch,Forest Preserve,44.18567,-74.20424
0.1,5,Franklin,0.0,2009,9,0,0,0,0,0,0,0.0,8,5.0,"Bassage,Keith ",911 Dispatch,State Forest/RF Area,44.19333,-74.20578
0.1,5,Warren,0.0,2009,9,0,0,0,0,0,0,2.0,8,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.25143,-73.81087
3.8,3,Ulster,0.0,2009,11,0,0,0,0,0,0,1.0,9,4.0,"Ellenbogen,Marie C",911 Dispatch,Private Property,42.00899999999999,-74.12536999999998
0.1,5,Warren,0.0,2009,11,0,0,0,0,0,0,0.0,2,5.0,"Donegan,Evan F",Ranger Patrol,Forest Preserve,43.41627,-73.87677
1.5,7,Broome,0.0,2009,11,0,0,0,0,0,0,0.0,8,5.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.23167,-75.66767
0.1,5,Washington,0.0,2009,11,0,0,0,0,0,0,4.0,9,5.0,"Laczko,Jaime ",Other,Private Property,43.5007,-73.58818000000002
7.0,6,Jefferson,0.0,2009,11,0,2,0,0,1,0,0.0,9,4.0,"Hubschmitt,Michael ",911 Dispatch,Private Property,43.89327,-75.98023
73.0,3,Dutchess,0.0,2009,11,0,0,0,0,0,0,2.0,8,5.0,"Baldwin,Benjamin C",911 Dispatch,Private Property,41.50474000000001,-73.88337
5.5,7,Tioga,0.0,2009,11,0,1,0,0,0,0,1.0,1,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.09944,-76.15743
0.5,4,Schoharie,0.0,2009,11,0,0,0,0,0,0,0.0,8,1.0,"Edmunds,Thomas R",Other,State Forest/RF Area,42.50797,-74.39016
7.0,4,Albany,0.0,2009,11,0,0,0,0,0,0,0.0,3,1.0,"Edmunds,Thomas R",Other,Other Government,42.74745,-73.90661999999998
10.9,1,Suffolk,0.0,2009,10,0,0,0,0,0,0,0.0,1,4.0,"Gallagher,Bryan ",Other,Wildlife Management Area,40.90302,-72.81399
